2.000000000000000000e+00,2.000000000000000000e+00,1.816800411690898120e-01,2.505212458032853862e-01,4.724416917396202509e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.869212982397879586e-01,2.244832464597404931e-01,3.572548602848968358e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.735578318441075352e-01,2.426356698804826850e-01,3.630137498293478648e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.124480248916664538e-01,2.635706666478527804e-01,3.111687413635880750e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.648527966839151426e-01,2.678927355183974846e-01,4.942872899495580619e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.728939423495886307e-01,2.546465946070575748e-01,4.930173355852923711e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.777500440042829588e-01,2.551973361751824210e-01,4.725594758622219116e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.221716831873456754e-01,2.454075541666444205e-01,4.224828126062009082e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.242595927385791832e-01,2.644963445133411417e-01,2.908527973827688129e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.821537335468639274e-01,2.429601342957629084e-01,4.792194827323721373e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.346995112530238181e-01,2.270830997639288473e-01,5.610948367461457975e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.415725493526277967e-01,2.686316924701326880e-01,1.958395464277364051e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.448074136536856682e-01,2.401819881913150601e-01,3.359507773540030273e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.087430029266365894e-01,2.753850084177934532e-01,3.006114744237313730e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.742705859895130382e-01,2.667114185451295305e-01,3.495319847365134791e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.024165485772817796e-01,2.556229006417546357e-01,4.415203613099292212e-01
2.000000000000000000e+00,2.000000000000000000e+00,8.996550643488923638e-02,2.180334152035754425e-01,6.461579274414687157e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.516132100723942888e-01,2.723421207280219414e-01,3.664497281447085530e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.153475938377866772e-01,2.410967693774576648e-01,4.324526103509608310e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.496233667455138028e-01,2.552392425687430300e-01,3.786072677869942726e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.349803302524568815e-01,2.690962072757476786e-01,2.819779370151715980e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.057247953648234179e-01,1.980817731733465203e-01,6.329008908351998475e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.201561378474614583e-01,2.360768858305959672e-01,5.866591574028795497e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.750824332554943630e-01,2.667917048771345501e-01,3.435651308010486682e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.664085855647544965e-01,2.911628473925925720e-01,3.247799736209137089e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.101019066395690416e-01,2.500566980638886383e-01,4.331056603982970099e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.047045954165846171e-01,2.510511483559292323e-01,4.401995736431179029e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.644503456545159503e-01,2.639447465943823845e-01,2.563764522201136264e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.694912138032911852e-01,2.318343522052561112e-01,5.052360740023730257e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.292503947280724930e-01,2.694040313375909435e-01,2.840210679897112733e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.155668486243154380e-01,2.543923037771233520e-01,4.192727463406435984e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.490251440105004932e-01,2.238192832425779100e-01,4.053697003820480038e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.617890556233111177e-01,2.688889170118828886e-01,3.537504586429053299e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.337141257873528222e-01,2.649702525589807678e-01,2.857445093344538334e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.796335203529331737e-01,2.341999462556132727e-01,4.858077119150684409e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.577354653474731527e-01,2.342366105526150211e-01,5.204622150780108258e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.276811454454548134e-01,2.370904573138478133e-01,4.146680073275040845e-01
2.000000000000000000e+00,0.000000000000000000e+00,8.104467397018056962e-01,3.083961901174827047e-01,-2.583657102608581668e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.323940358041616527e-01,2.545176294798132122e-01,4.019198586529051376e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.677811399075004095e-01,2.557329739111527944e-01,3.615411229050227160e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.432691794112236350e-01,2.373889323359743009e-01,5.383007028530976124e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.637746490862893922e-01,2.627850538125985347e-01,3.601708326781178915e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.535058773347970251e-01,2.517486979553272275e-01,1.919458357186778208e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.815604099133656724e-01,2.412850495970833009e-01,3.545214076841571860e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.574502389482483000e-01,2.767880528275030727e-01,1.111453722453707715e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.846163478567952709e-01,2.242309120889071361e-01,2.625172658056761366e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.744212790859671347e-01,2.434086263088318380e-01,4.921887746699835642e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.331772909343285405e-01,2.416003634325985805e-01,4.117136958487993548e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.089287255270579458e-01,2.665102725535112294e-01,2.273832880314771432e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.886773217390159463e-01,2.625100879752046423e-01,3.355093436503538973e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.671461537608416592e-01,2.370861046865897770e-01,5.038059225313576972e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.269876658640411493e-01,2.468062835805497346e-01,4.164565478969014523e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.555068913088174964e-01,2.834805743355890972e-01,1.753251632510532676e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.068236999372182749e-01,2.766413750842104946e-01,4.489606292181290703e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.771231869605205844e-01,2.972122807615967255e-01,1.518527570209378952e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.434049723134325105e-01,2.754714520115796317e-01,1.882383179444232224e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.737151064092651409e-01,2.661401713318802820e-01,2.510335027021936005e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.828286181488758877e-01,2.439381570487981210e-01,3.558674102975528664e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.041702908782216663e-01,2.202815922542251392e-01,4.620003533811544161e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.679655522203790996e-01,2.721239888168109355e-01,3.515064553377834633e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.594042699837298405e-01,2.575077025858149571e-01,3.679494449272118217e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.244669342446306115e-01,2.583288647341285826e-01,2.089589769803918695e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.171803326547311064e-01,2.589004801576951786e-01,4.107192374226206200e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.701287235869183567e-01,2.414341062548082673e-01,5.005886531516846594e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.840410822914785083e-01,2.673168041047898069e-01,3.339521930922940696e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.808350613090421666e-01,2.517547419491701355e-01,1.027008568797848076e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.994676977036969667e-01,2.533611173190257748e-01,3.302112834439949740e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.053038392038488369e-01,2.366037264082490321e-01,6.009334057503775695e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.906647501630434949e-01,2.603251467116403650e-01,3.285597597866403152e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.487210503943767248e-01,2.147650700092748610e-01,4.107968081638661006e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.681632232583786690e-01,2.588493827960705596e-01,1.760427534996618915e-01
1.000000000000000000e+00,0.000000000000000000e+00,4.143280539727193790e-01,2.865543004442598907e-01,2.009611366549366174e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.730996269052733738e-01,2.658909817504959694e-01,2.465212176837616453e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.366963905988549777e-01,2.859396539289760231e-01,2.746451009341236427e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.194835135793020475e-01,2.320551760078360670e-01,3.182862790151806953e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.638037261711659642e-01,2.562590378685874470e-01,2.665610751157502234e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.582682205309273504e-01,2.653029635655790308e-01,3.633723727210701471e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.616769390928023520e-01,2.695856311735083111e-01,2.608146328279854487e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.766851437451053330e-01,2.357919755820070129e-01,3.667539180340799732e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.800247708202430408e-01,2.414856096888439718e-01,4.810077158767799288e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.604617962988771129e-01,2.372514026541491516e-01,3.788184043015744296e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.983546806363033210e-01,2.334027856303171333e-01,4.646669607334965590e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.404897099304600661e-01,2.751325231928373749e-01,3.808293075365277724e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.257700727818603703e-01,2.462353349291117321e-01,4.146866734841826441e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.104467397018056962e-01,3.083961901174827047e-01,-2.583657102608581668e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.373939283371195030e-01,2.599673562630199219e-01,3.938347257925837175e-01
1.000000000000000000e+00,2.000000000000000000e+00,3.099162413108239034e-01,2.024707774822167017e-01,3.465621797120814751e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.291941212912924630e-01,2.532325220101959151e-01,4.049397627222696139e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.304485858801574638e-01,2.644798169567368351e-01,2.876846269539391487e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.649525294547366627e-01,2.633159277503630546e-01,2.621781514191237061e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.912423943474632848e-01,3.002640432603660980e-01,8.519460192932887255e-02
2.000000000000000000e+00,2.000000000000000000e+00,1.234513546481202095e-01,2.261205749712691948e-01,5.838937206439533956e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.392591339649961513e-01,2.596782827520262016e-01,3.921284479798733402e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.357052375659090315e-01,2.730520473146215155e-01,2.778143216227099144e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.320176964732035607e-01,2.706460847935021063e-01,2.836531005640495762e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.110624134160696275e-01,2.524482550821697258e-01,4.275787218606104112e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.498808605247590409e-01,2.807410276768800284e-01,1.115245929675508507e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.880189994089754013e-01,2.206155803624050005e-01,4.875346761520191752e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.372975829648947044e-01,2.554809434105866917e-01,2.913021968443459953e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.336091748806712054e-01,2.515302072184213422e-01,4.019005980873487927e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.085945561253340907e-01,2.341885612935532268e-01,4.470738676386456500e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.130055605498247795e-01,2.332515414687968691e-01,4.399015015995616507e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.198552155475217762e-01,2.539310997411375892e-01,3.042225484319982520e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.318286224952849306e-01,2.236053950429778281e-01,5.697900127529230696e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.265701743082323694e-01,2.540902005494836691e-01,4.106903864660725878e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.616638497376168382e-01,2.669552638146071022e-01,2.584010359527717515e-01
1.000000000000000000e+00,2.000000000000000000e+00,3.022335405653016061e-01,2.507809116250737658e-01,3.246012235793263034e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.896476539146727758e-01,2.893422610467392686e-01,8.256674967458435543e-02
2.000000000000000000e+00,2.000000000000000000e+00,1.617845019598816991e-01,2.399851404108276631e-01,5.129772287680242071e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.429400533416458119e-01,2.411868855660206090e-01,3.978221964435438851e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.126125945563431374e-01,2.846600494076990673e-01,2.066591726647721006e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.799786798536934795e-01,2.330464265616721264e-01,4.867851176424823345e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.427217368509996531e-01,2.631980557646111385e-01,3.840889143250836302e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.489739778000919446e-01,2.305245082566597381e-01,5.332917043130681600e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.038927472310407218e-01,2.062639037841671463e-01,6.317159465082482495e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.903414570024938191e-01,2.682417780772000104e-01,1.568154609731205740e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.910563290871679198e-01,2.517456759945025935e-01,2.443024551371345277e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.572215417359068335e-01,2.477234448260911825e-01,3.830375807123348464e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.341717565549478408e-01,2.249860638541522073e-01,5.682965600562434050e-01
1.000000000000000000e+00,0.000000000000000000e+00,3.171275338870434002e-01,2.746271685474467317e-01,2.948722003794949087e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.905083960278148414e-01,2.789318408728572729e-01,2.265997259284532606e-01
